{15.061191809904598, 96497.2553993323, 9.99890791405422*^8, 6.348301166743646*^8, 43033.570421954384, 70.82782923524427}
{9.999830314964092*^8, 635112.0165117941, 67868.53561771524, 70.82165521578514, 17.725291184412356, 1.7908429864001682*^8}
{15.032623697176893, 96463.1694627979, 133297.53708938416, 9.639101357999078*^8, 9.999903761386284*^8, 144.29437671613158}
{2987.2466138974155, 96481.45820243607, 67867.14626112918, 71.17829214952658, 84393.450168209, 1.6682263737794628*^7}
{15.03318674253299, 96463.61692047364, 1.1699967626055074*^6, 9.999651039877341*^8, 6.157688226685724*^7, 75.18064935510105}
{1.2673335059421886*^7, 786006.9307104301, 67869.26750318323, 70.82344795743423, 17.13617066630238, 1.772910886890232*^6}
{18.061795582648152, 99861.46517098685, 4.061481219922924*^7, 306063.90802681615, 441.39067481743285, 70.93820337607656}
{561752.3194665513, 6.311176589854238*^8, 2.6802323507037005*^8, 339050.6070092222, 15.035346671724426, 70.83831714359111}
{15.045846334475321, 96477.8041149379, 1.3110105891207315*^7, 1.9645089527997594*^7, 102120.3736305526, 71.18093894872902}
{9.084316605708199*^6, 9.998434150833577*^8, 74088.3221206347, 78.55740243812112, 15.020510681054255, 861.1792182541892}
