{35.25853644641589, 213954.31953689482, 1.2321020223298296*^8, 16237.761867785704, 126.19865227309938, 35.481183012057244}
{230498.80674656935, 6.448622380990325*^8, 9.620961414945394*^6, 434.575209549679, 22.60018911724839, 40.21084216483865}
{2.3595443370515998*^6, 461359.18363121286, 1.2150518379171686*^6, 35.136130380126474, 36.48606599259094, 1.4508226377064753*^6}
{158.51733416982344, 426615.4696727997, 2.355702332420419*^6, 104.17638248381101, 38.409933708927305, 72.56036595125383}
{461683.46889514796, 176085.0024802894, 1.2150773658241415*^6, 35.13640059121491, 9726.413583420926, 1.9828117699667466*^8}
{24.70252895835066, 175676.0125897501, 1.2150827783382959*^6, 411.5312782483672, 3.320757191926629*^8, 3.0997686138178762*^7}
{22.59357676333793, 175675.3637436241, 1.6743325849087667*^6, 3.712409159256963*^8, 9.822272248325479*^8, 128.09548511898427}
{22.621522693277633, 175676.47308811295, 1.2151264766904383*^6, 28399.561642624594, 9.999985425244216*^8, 1.2387330736481096*^6}
{29034.673038932197, 2.180134729167382*^6, 1.2323215964077583*^6, 35.97925293553518, 24.57412842662808, 2520.2677477206735}
{39.50848001603402, 175675.69650549875, 1.2150764159380014*^6, 82.06443907746512, 9.94468389521922*^8, 7.445684967302833*^8}
