{6.470859085230328*^7, 7.836684338021054*^8, 109267.60812337417, 71.10955556556623, 0.17359359600971114, 23853.889566982303, 9.999964558442787*^8, 94.82205274673795}
{9.999923821795216*^8, 9.999999999539483*^8, 9.999991496787138*^8, 3.4956459813853246*^8, 123603.33337900306, 8.897253761077417*^8, 9.999991496787138*^8, 40.795148586372434}
{9.999660079745326*^8, 732996.1760893724, 1035.7715256374722, 40.835150540279386, 3.442997970446628*^8, 9.082260560386262*^8, 7.424977900516703*^8, 9.998532295608001*^8}
{5.60260842511957, 297281.5619770503, 9.99957579085176*^8, 1.269485437217166*^6, 63.57150543098577, 2266.0270170504023, 9.99957579085176*^8, 42.75423927310691}
{1045.5103831715942, 360694.6532080705, 9.059466655571382*^8, 119.04647996199775, 0.005832866434742293, 4739.8904402357275, 2.260236832208151*^7, 62.98362775353945}
{19.41591707345101, 342138.29850382905, 4.281376918192678*^7, 65.16427277195876, 0.0795643400052835, 123.05311008502851, 3.9807383946855396*^8, 985.1532573979777}
{4389.189418523843, 295544.8985841593, 4.546335886952912*^8, 40.835713402226716, 4.866905430382672*^7, 9.647761097490948*^8, 9.997589398808595*^8, 8.560162864819586*^8}
{9217.086481924429, 5.163769374098909*^6, 6.152960479343148*^8, 44.050691233248415, 9.753055751607467*^8, 1105.440779240207, 442.7929061876432, 9.998788143231903*^8}
{13896.150113784817, 5.037806228716693*^6, 831.8739354079086, 225.86706190854304, 478.3040325656858, 8698.127128945029, 9.223224177611151*^8, 52.89358718346083}
{25475.079381979325, 9.241713833687988*^7, 9.999999977895181*^8, 3.105003356686029*^8, 9.983961726169086*^8, 9.9999946347479*^8, 8.968962098192662*^8, 81.60755977516587}
